ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
l1_cache_0, stateEvent_FetchInvX_I, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInvX_M, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInvX_IS, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInvX_IM, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInvX_SB, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInvX_IB, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Fetch_I, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Fetch_S, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Fetch_IS, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Fetch_IM, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Fetch_SM, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Fetch_IB, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Fetch_SB, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_I, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_S, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_M, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_IS, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_IM, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_SM, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_SB, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_IB, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_I, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_S, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_M, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_IS, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_IM, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_SM, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_SB, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_IB, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLine_I, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLine_S, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLine_M, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLineInv_I, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLineInv_S, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLineInv_M, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLineResp_I, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLineResp_IB, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLineResp_SB, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_GetS, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_GetX, , Accumulator, 10616466, 0, 100, 100, 100, 1, 1
l1_cache_0, eventSent_GetSX, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_Write, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_PutM, , Accumulator, 10616466, 0, 36, 36, 36, 1, 1
l1_cache_0, eventSent_NACK, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_FlushLine, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_FlushLineInv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_FetchResp, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_FetchXResp, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_AckInv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_GetSResp, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_GetXResp, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_WriteResp, , Accumulator, 10616466, 0, 100, 100, 100, 1, 1
l1_cache_0, eventSent_FlushLineResp, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_Put, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_Get, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_AckMove, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_CustomReq, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_CustomResp, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_CustomAck, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, EventStalledForLockedCacheline, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, evict_I, , Accumulator, 10616466, 0, 64, 64, 64, 1, 1
l1_cache_0, evict_S, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, evict_M, , Accumulator, 10616466, 0, 36, 36, 36, 1, 1
l1_cache_0, evict_IS, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, evict_IM, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, evict_SM, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, evict_SB, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_GetS_hit, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_GetS_miss, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_GetX_hit, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_GetX_miss, , Accumulator, 10616466, 0, 29537, 10487883, 100, 243, 1287
l1_cache_0, latency_GetX_upgrade, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_GetSX_hit, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_GetSX_miss, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_GetSX_upgrade, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_FlushLine, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_FlushLine_fail, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_FlushLineInv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_FlushLineInv_fail, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSHit_Arrival, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetXHit_Arrival, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSXHit_Arrival, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSHit_Blocked, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetXHit_Blocked, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSXHit_Blocked, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSMiss_Arrival, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetXMiss_Arrival, , Accumulator, 10616466, 0, 100, 100, 100, 1, 1
l1_cache_0, GetSXMiss_Arrival, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSMiss_Blocked, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetXMiss_Blocked, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSXMiss_Blocked, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, CacheHits, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, CacheMisses, , Accumulator, 10616466, 0, 100, 100, 100, 1, 1
l1_cache_0, stateEvent_AckPut_I, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_PutS, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_PutE, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_GetS_E, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_GetX_E, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_GetSX_E, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLine_E, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLineInv_E, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_E, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_E, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInvX_E, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, evict_E, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, TotalEventsReceived, , Accumulator, 10616466, 0, 200, 200, 200, 1, 1
l1_cache_0, TotalEventsReplayed, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, Put_uncache_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, Get_uncache_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, AckMove_uncache_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetS_uncache_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, Write_uncache_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSX_uncache_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSResp_uncache_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, WriteResp_uncache_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, CustomReq_uncache_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, CustomResp_uncache_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, CustomAck_uncache_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, NULLCMD_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetS_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetX_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSX_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, Write_recv, , Accumulator, 10616466, 0, 100, 100, 100, 1, 1
l1_cache_0, FlushLine_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, FlushLineInv_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSResp_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, GetXResp_recv, , Accumulator, 10616466, 0, 100, 100, 100, 1, 1
l1_cache_0, FlushLineResp_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, Inv_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, ForceInv_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, Fetch_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, FetchInv_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, FetchInvX_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, NACK_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, AckPut_recv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l1_cache_0, MSHR_occupancy, , Accumulator, 10616466, 0, 27437, 27437, 29738, 0, 1
l1_cache_0, Bank_conflicts, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l2_cache_0, default_stat, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_I, , Accumulator, 10616466, 0, 100, 100, 100, 1, 1
l2_cache_0, evict_IS, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_IM, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_S, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_SM, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_SInv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_M, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_MInv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_SMInv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_MInvX, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_IB, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_SB, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_SBInv, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l2_cache_0, stateEvent_GetS_I, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l2_cache_0, stateEvent_GetS_S, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l2_cache_0, stateEvent_GetS_M, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
l2_cache_0, stateEvent_GetX_I, , Accumulator, 10616466, 0, 100, 100, 100, 1, 1
l2_cache_0, stateEvent_GetX_S, , Accumulator, 10616466, 0, 0, 0, 0, 0, 0
