ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_1, width_adj_count, port0, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_1, send_bit_count, port1, Accumulator, 10280172, 0, 6912, 442368, 108, 64, 64
rtr_1, send_packet_count, port1, Accumulator, 10280172, 0, 108, 108, 108, 1, 1
rtr_1, output_port_stalls, port1, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_1, idle_time, port1, Accumulator, 10280172, 0, 10271208, 1838473996400, 109, 2075, 628476
rtr_1, width_adj_count, port1, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_1, send_bit_count, port2, Accumulator, 10280172, 0, 19392, 7729152, 127, 64, 576
rtr_1, send_packet_count, port2, Accumulator, 10280172, 0, 127, 127, 127, 1, 1
rtr_1, output_port_stalls, port2, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_1, idle_time, port2, Accumulator, 10280172, 0, 10251993, 1300695237083, 128, 322, 365439
rtr_1, width_adj_count, port2, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_1, xbar_stalls, port0, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_1, xbar_stalls, port1, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_1, xbar_stalls, port2, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_2, send_bit_count, port0, Accumulator, 10280172, 0, 2304, 147456, 36, 64, 64
rtr_2, send_packet_count, port0, Accumulator, 10280172, 0, 36, 36, 36, 1, 1
rtr_2, output_port_stalls, port0, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_2, idle_time, port0, Accumulator, 10280172, 0, 10277184, 4357442763802, 37, 4980, 800950
rtr_2, width_adj_count, port0, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_2, send_bit_count, port1, Accumulator, 10280172, 0, 15296, 5402624, 119, 64, 576
rtr_2, send_packet_count, port1, Accumulator, 10280172, 0, 119, 119, 119, 1, 1
rtr_2, output_port_stalls, port1, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_2, idle_time, port1, Accumulator, 10280172, 0, 10260335, 1849904818235, 120, 996, 725337
rtr_2, width_adj_count, port1, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_2, send_bit_count, port2, Accumulator, 10280172, 0, 18752, 7393280, 125, 64, 576
rtr_2, send_packet_count, port2, Accumulator, 10280172, 0, 125, 125, 125, 1, 1
rtr_2, output_port_stalls, port2, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_2, idle_time, port2, Accumulator, 10280172, 0, 10252923, 1275636251347, 126, 1985, 348175
rtr_2, width_adj_count, port2, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_2, xbar_stalls, port0, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_2, xbar_stalls, port1, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_2, xbar_stalls, port2, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_3, send_bit_count, port0, Accumulator, 10280172, 0, 11776, 6651904, 24, 64, 576
rtr_3, send_packet_count, port0, Accumulator, 10280172, 0, 24, 24, 24, 1, 1
rtr_3, output_port_stalls, port0, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_3, idle_time, port0, Accumulator, 10280172, 0, 10264900, 11992157617034, 25, 30544, 2853374
rtr_3, width_adj_count, port0, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_3, send_bit_count, port1, Accumulator, 10280172, 0, 20736, 11943936, 36, 576, 576
rtr_3, send_packet_count, port1, Accumulator, 10280172, 0, 36, 36, 36, 1, 1
rtr_3, output_port_stalls, port1, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_3, idle_time, port1, Accumulator, 10280172, 0, 10253280, 4315340788374, 37, 5229, 698279
rtr_3, width_adj_count, port1, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_3, send_bit_count, port2, Accumulator, 10280172, 0, 3328, 212992, 52, 64, 64
rtr_3, send_packet_count, port2, Accumulator, 10280172, 0, 52, 52, 52, 1, 1
rtr_3, output_port_stalls, port2, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_3, idle_time, port2, Accumulator, 10280172, 0, 10275336, 3137054609192, 53, 737, 586385
rtr_3, width_adj_count, port2, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_3, xbar_stalls, port0, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_3, xbar_stalls, port1, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_3, xbar_stalls, port2, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_4, send_bit_count, port0, Accumulator, 10280172, 0, 16704, 9621504, 29, 576, 576
rtr_4, send_packet_count, port0, Accumulator, 10280172, 0, 29, 29, 29, 1, 1
rtr_4, output_port_stalls, port0, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_4, idle_time, port0, Accumulator, 10280172, 0, 10258509, 10663770851227, 30, 7304, 2512244
rtr_4, width_adj_count, port0, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_4, send_bit_count, port1, Accumulator, 10280172, 0, 3584, 1409024, 24, 64, 576
rtr_4, send_packet_count, port1, Accumulator, 10280172, 0, 24, 24, 24, 1, 1
rtr_4, output_port_stalls, port1, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_4, idle_time, port1, Accumulator, 10280172, 0, 10275524, 11650689489476, 25, 7304, 2764813
rtr_4, width_adj_count, port1, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_4, send_bit_count, port2, Accumulator, 10280172, 0, 832, 53248, 13, 64, 64
rtr_4, send_packet_count, port2, Accumulator, 10280172, 0, 13, 13, 13, 1, 1
rtr_4, output_port_stalls, port2, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_4, idle_time, port2, Accumulator, 10280172, 0, 10278963, 12575390075813, 14, 97017, 1786482
rtr_4, width_adj_count, port2, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_4, xbar_stalls, port0, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_4, xbar_stalls, port1, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
rtr_4, xbar_stalls, port2, Accumulator, 10280172, 0, 0, 0, 0, 0, 0
arbiter_0, packet_latency, , Accumulator, 10280172, 0, 352, 1062, 123, 2, 4
arbiter_0, send_bit_count, , Accumulator, 10280172, 0, 7872, 503808, 123, 64, 64
arbiter_0, output_port_stalls, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
arbiter_0, idle_time, , Accumulator, 10280172, 0, 5036434, 457483469654, 128, 37, 365367
mirandaCPU_0, read_reqs, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
mirandaCPU_0, write_reqs, , Accumulator, 10280172, 0, 100, 100, 100, 1, 1
mirandaCPU_0, custom_reqs, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
mirandaCPU_0, split_read_reqs, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
mirandaCPU_0, split_write_reqs, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
mirandaCPU_0, split_custom_reqs, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
mirandaCPU_0, cycles_with_issue, , Accumulator, 10280172, 0, 100, 100, 100, 1, 1
mirandaCPU_0, cycles_no_issue, , Accumulator, 10280172, 0, 28456, 28456, 28456, 1, 1
mirandaCPU_0, total_bytes_read, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
mirandaCPU_0, total_bytes_write, , Accumulator, 10280172, 0, 800, 6400, 100, 8, 8
mirandaCPU_0, total_bytes_custom, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
mirandaCPU_0, req_latency, , Accumulator, 10280172, 0, 10145, 1170083, 100, 87, 421
mirandaCPU_0, time, , Accumulator, 10280172, 0, 10194, 103917636, 1, 10194, 10194
mirandaCPU_0, cycles_hit_fence, , Accumulator, 10280172, 0, 28556, 28556, 28556, 1, 1
mirandaCPU_0, cycles_max_issue, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
mirandaCPU_0, cycles_max_reorder, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
mirandaCPU_0, cycles, , Accumulator, 10280172, 0, 28557, 28557, 28557, 1, 1
l1_cache_0, default_stat, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_GetS_I, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_GetS_S, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_GetS_M, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_GetX_I, , Accumulator, 10280172, 0, 100, 100, 100, 1, 1
l1_cache_0, stateEvent_GetX_S, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_GetX_M, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_GetSX_I, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_GetSX_S, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_GetSX_M, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_GetSResp_IS, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_GetXResp_IS, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_GetXResp_IM, , Accumulator, 10280172, 0, 100, 100, 100, 1, 1
l1_cache_0, stateEvent_GetXResp_SM, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Inv_I, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Inv_S, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Inv_IS, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Inv_IM, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Inv_SM, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Inv_SB, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Inv_IB, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInvX_I, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInvX_M, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInvX_IS, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInvX_IM, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInvX_SB, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInvX_IB, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Fetch_I, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Fetch_S, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Fetch_IS, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Fetch_IM, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Fetch_SM, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Fetch_IB, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_Fetch_SB, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_I, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_S, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_M, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_IS, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_IM, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_SM, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_SB, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_IB, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_I, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_S, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_M, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_IS, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_IM, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_SM, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_SB, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_IB, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLine_I, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLine_S, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLine_M, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLineInv_I, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLineInv_S, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLineInv_M, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLineResp_I, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLineResp_IB, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLineResp_SB, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_GetS, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_GetX, , Accumulator, 10280172, 0, 100, 100, 100, 1, 1
l1_cache_0, eventSent_GetSX, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_Write, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_PutM, , Accumulator, 10280172, 0, 38, 38, 38, 1, 1
l1_cache_0, eventSent_NACK, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_FlushLine, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_FlushLineInv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_FetchResp, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_FetchXResp, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_AckInv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_GetSResp, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_GetXResp, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_WriteResp, , Accumulator, 10280172, 0, 100, 100, 100, 1, 1
l1_cache_0, eventSent_FlushLineResp, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_Put, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_Get, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_AckMove, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_CustomReq, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_CustomResp, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_CustomAck, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, EventStalledForLockedCacheline, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, evict_I, , Accumulator, 10280172, 0, 62, 62, 62, 1, 1
l1_cache_0, evict_S, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, evict_M, , Accumulator, 10280172, 0, 38, 38, 38, 1, 1
l1_cache_0, evict_IS, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, evict_IM, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, evict_SM, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, evict_SB, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_GetS_hit, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_GetS_miss, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_GetX_hit, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_GetX_miss, , Accumulator, 10280172, 0, 28356, 9146416, 100, 243, 1179
l1_cache_0, latency_GetX_upgrade, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_GetSX_hit, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_GetSX_miss, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_GetSX_upgrade, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_FlushLine, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_FlushLine_fail, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_FlushLineInv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, latency_FlushLineInv_fail, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSHit_Arrival, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetXHit_Arrival, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSXHit_Arrival, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSHit_Blocked, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetXHit_Blocked, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSXHit_Blocked, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSMiss_Arrival, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetXMiss_Arrival, , Accumulator, 10280172, 0, 100, 100, 100, 1, 1
l1_cache_0, GetSXMiss_Arrival, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSMiss_Blocked, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetXMiss_Blocked, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSXMiss_Blocked, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, CacheHits, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, CacheMisses, , Accumulator, 10280172, 0, 100, 100, 100, 1, 1
l1_cache_0, stateEvent_AckPut_I, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_PutS, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, eventSent_PutE, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_GetS_E, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_GetX_E, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_GetSX_E, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLine_E, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FlushLineInv_E, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInv_E, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_ForceInv_E, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, stateEvent_FetchInvX_E, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, evict_E, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, TotalEventsReceived, , Accumulator, 10280172, 0, 200, 200, 200, 1, 1
l1_cache_0, TotalEventsReplayed, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, Put_uncache_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, Get_uncache_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, AckMove_uncache_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetS_uncache_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, Write_uncache_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSX_uncache_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSResp_uncache_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, WriteResp_uncache_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, CustomReq_uncache_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, CustomResp_uncache_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, CustomAck_uncache_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, NULLCMD_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetS_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetX_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSX_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, Write_recv, , Accumulator, 10280172, 0, 100, 100, 100, 1, 1
l1_cache_0, FlushLine_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, FlushLineInv_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetSResp_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, GetXResp_recv, , Accumulator, 10280172, 0, 100, 100, 100, 1, 1
l1_cache_0, FlushLineResp_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, Inv_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, ForceInv_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, Fetch_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, FetchInv_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, FetchInvX_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, NACK_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, AckPut_recv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l1_cache_0, MSHR_occupancy, , Accumulator, 10280172, 0, 26256, 26256, 28796, 0, 1
l1_cache_0, Bank_conflicts, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l2_cache_0, default_stat, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_I, , Accumulator, 10280172, 0, 100, 100, 100, 1, 1
l2_cache_0, evict_IS, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_IM, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_S, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_SM, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_SInv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_M, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_MInv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_SMInv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_MInvX, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_IB, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_SB, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l2_cache_0, evict_SBInv, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l2_cache_0, stateEvent_GetS_I, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l2_cache_0, stateEvent_GetS_S, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
l2_cache_0, stateEvent_GetS_M, , Accumulator, 10280172, 0, 0, 0, 0, 0, 0
